elbow_angle,back_angle
156.9358184621841,79.15265315704653
152.42733991785218,81.65386933747678
148.7810905556983,81.84544362278211
143.81182883732444,81.59858948223861
142.31858124835836,81.59858948223861
135.01904384142364,81.50340512076309
134.67362964250833,83.3513548167311
125.01944090994314,82.65877418863583
125.44832950725177,82.83172523763928
118.04805567914644,82.83172523763928
114.75599468709007,82.50867489562286
116.80132109355182,82.01988625483148
105.62559078784852,80.99996351021498
98.59739097313098,79.99202019855866
93.05243936342009,81.3209130749985
94.19930585317151,83.22784003388644
87.87586942791016,83.60104337263108
86.38962499217696,83.58121326976122
82.74228163076867,82.83063708138322
79.4040700516847,83.87811463606745
75.25928211520356,84.41470202565714
68.43319491162228,83.89722034634423
64.49999943351843,83.52098178412834
59.70564619739491,83.52098178412834
57.6876780522073,83.02977696672775
56.47823683953358,83.05134563204429
56.27138887691301,83.02977696672775
52.75482614959898,82.52266969333921
52.545011345153064,82.323018265468
51.72679021171618,82.09776300022001
50.0708726997402,81.92051227889074
48.658074062478995,82.22671728244876
48.95773475626684,82.04822986525687
47.87046726051491,81.63938390718076
44.92959122125975,81.55963472449336
44.841685011131496,81.29591541373308
66.16899767966554,81.11364770765498
46.497661304266884,81.37887682497697
43.05133908126023,80.86661654473053
42.29950095038914,80.53767779197439
43.7659059275371,80.38932033090653
46.074343644215226,80.41935936539984
45.86072894014471,80.08724855327617
56.34253259178476,80.20509388909059
55.091413257029856,81.17025533209095
57.07817603869244,81.89585857724053
59.230499474108676,81.97276248956804
59.467857201474,81.84435338560465
61.187426313789615,82.38145351243107
66.45123957714056,83.2368945393936
64.2778327183394,82.91990389239481
65.66385443839098,83.27957638905367
66.60361350962545,83.45961417180338
71.36182601037963,83.50065372034545
72.93312281192323,83.20680878003505
73.44164864860332,82.87498365109819
78.8102318195142,83.20680878003505
82.94315680978025,83.58121326976122
86.1152238265855,83.36335119196063
87.16972285379276,83.60104337263108
90.02364012223703,83.67915839841118
87.31090735054026,83.33108143525138
86.71741111569838,82.38254326231231
91.58607113512385,82.42803455601614
97.077252492815,82.30394827798344
98.13720132320813,82.83276127148025
99.47828965950299,83.06338706982606
101.17986829127392,83.56652312076835
105.27643149661031,84.44005273669048
109.27478305246004,84.9868862449642
110.11353357479976,85.48601154199875
112.56358903552714,85.61421947661765
114.2007489165953,85.95041829672863
118.38665642055545,84.71305914976469
119.70448722585476,84.75972225208105
122.3441346759245,85.00142758253155
117.14133040053648,85.20895061965751
119.29346397995047,85.72721923239074
128.8178789414277,84.73114169854708
126.15019454948526,84.05996274769936
126.06261291875248,84.56746013262293
132.72781616095386,84.76116724206459
134.34839236800062,84.86547256496551
135.40519031393896,85.71495154146434
129.92744481283168,85.72721923239074
131.66927474535422,85.56352551434264
136.54234488530471,85.38670471387508
141.6095950286199,83.03903697375144
137.67107242143473,83.26142429839184
138.6251335000044,83.36748538486154
139.35673158468367,83.49437335431632
147.16226385528995,83.6598082540901
142.40193081328746,83.78931092558047
142.2087748455805,83.53187530670174
148.88830808690759,83.60416329310029
152.9333640785351,83.81138403675841
151.9975178693257,84.07065751899673
149.7918509176529,83.95590783775889
152.18969367808498,83.99099404250549
158.536293502665,84.10539185296446
152.8887073332103,83.53187530670174
153.73154430142677,83.42432265824188
155.09354528433505,83.94826789120599
158.48506702392527,83.38653951768524
158.25065658175726,82.95605297020307
157.92234511902296,82.79394299861673
158.1091835715362,82.65282982088365
158.41323514837023,82.00784869431463
154.0576022829469,80.64329201247136
157.81019627626782,80.02970238945123
155.97906948352534,80.14108205285612
157.21740762737147,79.69515353123397
154.41230715287998,79.98270835409114
158.45280931170933,79.00522265070788
159.79882122739016,79.12647960474496
163.45037780885872,78.47478649045526
160.485292322466,79.12039254233571
169.03110980483865,80.2015601975507
165.7015122446203,78.7824303361072
167.4860092704021,77.67527256586263
169.55255740082032,77.0640037928196
164.01153536789076,76.72360295768402
160.0708271837941,76.53479190518829
166.19827423263743,77.97195639508574
163.13814619302372,78.40782458970894
157.14991817067286,77.88313807087742
153.24070306919725,78.34810003227913
148.59172944949782,78.47478649045526
145.05818877596377,80.09333074634938
139.86368420440235,80.05778020519648
138.47511350726674,79.69515353123397
137.14377957987307,79.16992045659299
135.76830547103626,79.49068309841209
133.66139402168625,80.21198288503106
126.51070571802563,80.42967456548878
116.31062185583667,81.98518074884976
112.51721858154767,82.5685920288275
118.87567962323772,78.75645889778681
115.9906554206226,78.99179792311328
100.95564834511333,79.32777980325938
126.30262735473488,80.25290986089253
97.45660821215888,81.57303097851933
91.54756090213287,81.59858948223861
82.10050732751846,81.57303097851933
78.07723739257888,81.96834390551625
75.77669414075287,83.31068460236594
69.04143418090383,82.17092348994039
67.64522322106787,83.40446365262929
62.306508877179525,83.22784003388644
62.008305532703616,83.62075183238687
62.07024794368506,84.61068824002659
56.460253625882864,83.79655209830817
56.60231339639723,84.1303995569853
53.89367023136071,83.69948676541536
53.58130181856325,82.607352528606
49.68629607248292,81.56648064363154
49.67421416580434,80.8319524489232
48.767026043548725,80.09581678702612
49.87740765819146,79.32509326603093
48.11253362719953,79.18216641515899
46.0877638403841,78.26826572648334
45.897227139980025,78.33507963020858
46.443316293630964,77.94323746616737
48.237115945105344,77.39139320663377
48.743681280623925,77.39139320663377
47.05210609400554,77.71167683672466
47.841877121947014,77.75087658024421
51.175789507330265,77.82854179141253
54.6549657905103,78.61853725164018
54.11761773394201,78.90627698844216
57.057095910907364,79.48179297817164
58.8790529657258,80.98067756861833
59.12954465175436,81.51371177555426
61.05842902230231,82.29916605785323
65.32313682966293,83.26951606538435
65.75630337154787,83.67915839841118
67.3254736433857,84.23736711340156
66.73470080891636,84.66555996296827
72.12905949888034,85.5086473576325
70.8239772909358,85.75734268271131
74.21858946297871,86.11862396779054
78.94992840551946,86.82016988013577
83.23320654108981,87.1459750253296
86.80681535490076,87.50321915076367
88.67159027926611,88.00212014352331
89.13163238866339,87.97863505964398
91.45551650925559,87.83578239262282
95.2462920777892,88.01937906313044
99.23578392872729,86.68221883166517
96.56168122244267,86.87488491635689
104.3329598666717,85.7026133360583
106.50153438368798,86.86589674952799
111.41076894640776,87.04753289112634
115.88580626584874,87.35237033470779
119.03967943686894,87.86063520789648
121.43991839757717,88.20499326266366
126.31667121808263,87.99630016187682
125.6795371062556,87.86063520789648
126.22318247662943,87.53188208617146
126.89583924461826,87.01336300952485
129.42018561562043,87.03054615834007
129.89940026333042,87.53894534946971
132.91854615022896,87.05595365001238
136.7653530830365,87.03054615834007
141.38827371495046,87.06432655357884
138.34268154899797,86.25093547765205
138.8769975075298,86.59548170051127
140.8938933948298,86.61461734930796
146.0124051360653,87.06432655357884
143.8802637671129,85.14234281545465
147.998293015293,84.79085345079258
148.48768878140845,85.14234281545465
153.12218588876178,85.45195759087458
150.53289867219425,84.6742593752323
154.45684943650141,84.3376220933462
157.30561413308925,84.32164077162457
154.3253836936624,84.3055692822446
152.36686598334953,83.76825439495988
149.15794724673555,82.81437459805684
150.75634914174418,81.70953402756984
156.5347867214309,81.31588642394517
160.20830251531092,79.79602627826831
170.56500086100695,78.28372129267076
164.87669865882768,78.38002845517937
164.84762634400946,78.19293657840144
165.4054758194175,77.76203131319905
167.8479316316613,77.94921511659045
155.74134584708975,78.53496292513377
157.98007397364515,77.9952244422789
150.54159521333483,78.18582725939297
154.40495399403974,78.62765384749378
156.53316754544664,77.62683996580664
151.28814352782678,78.3432068351773
147.02096098401267,78.8164086211275
145.2000173956543,76.86075807263668
142.4052702444129,76.99314836318872
141.5033357196618,75.76740438946258
136.70010461180308,77.56043798115346
132.0917118258203,80.78452261016618
128.36921391207085,81.17362904577207
125.08825115672877,81.79609462159621
124.21415135401767,81.89473326609743
120.03792267698321,82.34672404901714
122.30573967043992,81.71765058296869
117.90267909922295,81.76902489880968
109.98466043025499,82.40535663140855
103.24203351926339,83.3007168446404
100.20909256227155,83.01151027001654
96.6706539254751,83.01151027001654
92.48955292199915,83.09967183072271
87.38929311870889,82.46589737336747
79.99654790456867,81.97276248956804
77.30858271786583,82.35740035090355
71.78971285994535,82.177660735178
66.54246130651558,81.53271496815907
63.7809832856674,81.08507304285214
62.28094112639215,81.45092317958132
60.87342453593992,81.45092317958132
56.17387990593755,81.05631551743558
54.39809935393939,80.87309363811688
59.394265363527566,81.7643806757905
56.609479269322684,81.31106196761924
56.97739631458586,80.69311902622378
55.85241524751481,81.44112526090241
55.02132875343872,80.47533202821
52.90367344603661,80.60046766219482
51.22662131490754,79.69515353123397
49.32239242794122,78.0522233782431
51.94891344082936,77.53311133682251
50.63794135898201,77.82486545009495
48.5623724892482,78.3885135761115
50.375047407581036,79.53712082882393
49.565688359065305,80.53767779197439
50.07220328873762,80.69962133900093
47.837227891423595,80.43990351911371
45.07974782148596,79.42907597257755
43.43136712393181,79.98047095874067
44.18024351468453,80.07375449334829
43.696159617237534,80.07375449334829
43.134167466870515,79.8753283446022
43.60847334745218,78.76823361597556
45.93755483649011,78.80691803599419
44.26286773911721,77.3632907620757
46.28449120809962,78.57078432667005
45.81357026107072,78.96878002986601
47.89793434027081,78.80902053053224
49.33970782206706,79.04593735660166
50.253022193803595,78.84812444783822
52.39611050230785,79.24401498444668
52.68244500822493,79.33021719550332
53.43771382677685,80.53767779197439
54.48237111878725,80.50389490702547
55.345309498117885,80.53767779197439
58.2405199151872,80.43780146167937
61.04712118397629,81.06940989958102
63.20453077871944,80.99629630651329
62.27166869341528,80.3112134396332
64.65539543277833,81.17962044797895
63.703740318332315,80.95612267452488
68.0391808553842,80.76287060016325
72.05127025925714,80.56983030235529
75.10275159315337,80.15098548888297
78.39431910774127,80.47271661854764
80.28088441149406,79.98047095874067
81.38534205865348,79.55218245052609
84.19960389110891,80.14276770209452
88.47531851062357,80.07375449334829
92.06039227333297,80.10838027317781
93.68550009608894,80.2724214485984
91.61135423085805,80.00377800252107
93.56591078529068,80.20379008252549
93.35062507057657,79.71309771464762
94.21689296843113,79.55218245052609
98.21704464988449,78.92552830802987
98.7773456990194,79.00749241973229
99.60127923097644,78.69006752597979
102.1100879155472,78.57289840605488
104.70642038967995,78.33760306195313
104.23027694480082,78.18303846506501
111.1657109528135,76.74790985485838
116.9783401819715,75.76567338171338
112.48860793529008,78.28996383753609
114.65454039602781,79.04593735660166
123.93890291274448,79.36785654193427
120.03093021544169,78.69006752597979
128.81751202598542,78.81120007174819
126.3701019646549,79.25414277042216
133.06732318401106,78.60936929833667
140.7401313219314,78.77110817846128
136.60959130013669,78.81120007174819
138.93766660449734,78.60936929833667
140.6985709353972,79.12987296634203
140.8583403228399,80.20379008252549
148.72337594967743,79.6409475119163
146.1126631988395,76.15650863758522
146.73879797845441,79.08411756830694
146.48062925757193,78.76823361597556
142.29134472335053,78.30398321123491
137.02688127103,77.15229514128234
142.8510085874447,76.58032638448613
