elbow_angle,back_angle
75.25338565833873,46.864785259339
76.81109680459053,46.03691446453009
76.84905131905528,45.64958417948488
85.15956570889972,45.388001605013564
87.28275252100178,45.129335625722824
91.95919820779625,45.38976119531806
97.98289685001464,45.52085637450196
100.04724266671883,45.90938044919914
100.96429143920903,45.51616422976484
106.08310116208233,45.77422016492806
110.36844589149311,46.29606349801712
120.96375653207352,48.19458946511044
119.8270412439112,47.650689683421824
125.52265269381192,47.92885819969311
130.14782581178224,48.49259316085605
131.30150722328253,48.60127811722344
133.229407522636,49.27584111262894
132.01363024065486,49.685899839502696
135.04144546825424,49.975558149098845
136.09312691170513,49.707852244372226
137.68720257933987,49.43994016580596
138.26547248185645,49.009501541439256
137.9791153244412,48.88531605279967
140.45809658979275,49.17183340368507
140.21145925881746,49.028263666485145
138.98999644026804,47.248333142350916
139.17985629944087,46.703948583027774
141.74127050616025,47.364079585919484
140.6993359489508,47.75122761747713
144.552286066596,47.99908693545521
144.69343471250863,48.38172732427636
146.198026796954,48.91824886406737
135.77967286733895,48.882898560363685
134.84712328844836,49.12229781178364
132.24089234137972,50.031127046751706
127.95458137699177,49.49715161466778
125.29058269191395,48.54476645559489
121.01840462481996,49.18491612511842
119.86448901940432,50.40379136024971
117.96888498294243,50.1478848241363
117.07847304782715,50.826342029555775
111.79856144740754,50.56905882519561
106.07640117277671,50.1478848241363
103.12391991433799,50.826342029555775
100.3793466108753,50.800217747437145
90.70906554887392,51.05612972275795
91.9343079407065,51.70983680775693
87.11578687244011,53.42696902148067
81.89363980941336,55.2568198416964
76.62907025578775,52.75926106332792
75.91776046527814,52.946462664036204
71.93772936647714,53.60786237370612
69.79987662604627,54.41950025821625
64.7497914000117,54.354501899632155
61.40810964861587,55.023181652905556
55.619655276155136,55.22216863363612
50.3650506592001,54.82671245099456
60.86465976904262,56.51865934487949
47.65614720395711,56.89564959292007
41.453707356756816,55.00797980144134
30.972884424223974,55.84580039816268
33.53346094347252,56.46576829876115
36.96055544916335,55.434076016828904
35.83829053987475,55.73437779349148
37.41023282184054,57.094757077012105
35.89053132409526,58.34198352437666
44.89455473077496,57.367906019633175
39.03813927265957,59.00359630364597
32.367466168342744,60.47251311328977
42.03563403340789,56.56895322080406
49.29957135987333,56.77913219069382
51.49525132916724,58.25587248167752
55.69989681300799,58.51656810879132
57.83719397240697,58.61519670379916
69.3570752252625,56.671578218236384
68.85932425971136,57.39966642630976
73.68159100537515,56.51621701748639
72.1476627755395,57.14100063397093
76.4194658829648,59.46603640671614
78.10420447351514,60.47251311328977
82.35306968066506,60.737598073252606
87.2527245798383,61.07806865638394
96.35048378451182,59.16705552263121
102.89041650619652,58.1558426189651
103.53400404415424,58.13847246401947
114.62517099017768,61.405285257934445
