elbow_angle,back_angle
156.2088680764418,137.96823402987172
157.96265368224124,138.17983011986425
156.93646577958344,138.47778651979817
158.44843814761057,138.9667152032923
160.00646867309294,140.11886577381478
160.34807230547597,140.07960786001456
159.6527483903064,140.07960786001456
161.68071863832992,140.21366859120005
161.14972637820495,141.0366717107829
160.77426587165834,141.70983680775691
160.78979500744958,142.44945104395447
159.77911309739196,142.4224189879527
160.1745947217133,142.18946601745915
159.01441904296342,142.30575953331083
157.65818859351452,141.89242312248513
155.4346086274865,141.61798728798703
151.68935594673195,140.87739260664313
149.59456738831625,139.8689969740926
146.30993247402023,138.78531911298427
140.41151610864725,137.82980759288716
135.8000762125621,136.4130817982609
130.4092912282698,135.3274008908444
122.80754944369394,133.8940412477115
119.20988913178994,132.89529959073278
115.99348154742309,131.70031760413397
111.54056227726502,131.40195993863867
110.7019909394126,130.49222920659867
96.27698240459856,129.74073244075078
94.884858873292,128.94759285433528
93.32965324136919,128.1285691475215
85.69849074648856,126.05241524518438
85.21260885759291,125.4978059963834
81.07891736919213,124.97793222748454
81.84079284829608,124.11906284996282
79.33405045832714,123.4533094540727
75.9838251055131,123.35942778608828
72.91273497183725,122.27564431457763
69.94936165094805,121.69714939314186
66.32541986724111,121.08104557911487
62.95288919272475,119.83110512878666
56.17003906916055,118.33572775322777
54.81175878562478,118.27718695634724
53.9757681072459,118.37213751418268
51.69254199960171,118.53998518795997
51.24198804215973,117.7503119957004
55.0588130153764,117.18950361207797
61.340562594481206,118.21735585472932
63.73165956415135,120.26911322073687
69.78471905954058,121.94997144633315
70.92748958298016,123.0165965178264
74.60963065581846,123.4973154204681
78.13381952765923,123.69006752597979
82.61825211746627,123.4533094540727
87.65825553576278,123.49940007834755
93.58603637836654,123.26142879327767
98.17792616012598,123.26142879327767
103.75010950668603,122.87978190577194
109.90101540978556,123.54452394526247
108.78009994608614,123.10493948196387
112.53986267956292,122.66091272167381
120.43972438064313,121.70142966950573
128.11198056082011,122.16118372009917
134.14649340489805,123.07067782276167
138.59070914465352,123.74108779701191
141.97419278365382,123.58901687323461
145.04101932078586,124.44325524428179
148.84857421789005,125.35318396965147
154.74472655508364,126.55963472449338
162.04498686634443,127.27817419986903
168.0294151719212,127.04247477308287
169.8148950340739,128.04114547755367
170.24568882411359,129.62900530446433
174.05787159138637,130.8624064158559
176.5088536451059,131.10502183129313
179.46988991238035,131.8470629922247
177.92201139093217,133.1759101676239
175.5978292443406,134.28084388345493
177.4254051834632,135.35150343987337
178.02506598911802,135.57639684753423
178.26394451746503,137.52949420483776
177.27705911477923,139.38103783180802
175.746437758844,138.58354048482138
171.73707080435844,139.20702310946098
167.29761609308088,138.73876496767997
165.14614706007148,137.4391165093991
165.01895589671423,135.95087998593652
166.79275061843234,136.16913932790743
161.74659834444626,134.41417399909568
159.2771620508861,132.3974377975002
153.6943652618451,129.48015365513433
148.51526408263825,128.71310663826353
139.11475934747563,127.1131165952201
132.93163270675038,127.50414236027015
125.07889143898886,124.88875809187867
119.45044230208943,124.18060159802124
115.17009645949437,122.55319955285348
102.76660620988237,121.05427111635277
100.67652216296547,120.30658662950877
95.80557717282888,119.68011593698348
90.3992101003016,117.65330687739197
83.1311392287199,117.10266335682583
81.52999732474004,115.34617594194671
73.92621872810118,112.96922512754323
65.63128274318976,113.92727338004946
68.26995780448372,113.22140842542996
62.046238497801355,112.92597189129665
60.21275769687967,114.76290572393714
55.863801655796294,114.81245870045004
53.09539342033538,114.3563912527964
51.846521131434436,113.38522105721376
51.267754270074434,113.73016175953913
50.964330402439565,114.14003962878458
52.59142188636885,113.06461777376096
56.80932887421015,112.05506927684881
60.38072712867567,111.57507293423394
68.14817489164412,112.05920652962712
66.1834512352486,112.90797843943047
68.12916342721965,113.90930602619518
69.97683833264097,112.29362915969409
74.45569137845453,108.66231183391257
79.00572346009432,109.46001243528609
87.62973195639772,108.37666219042129
91.415793294822,109.98310652189998
90.95435442847233,110.68408026794681
97.30023994725497,113.34052857055809
104.30632810916929,113.8698074321336
115.83843048333024,113.36703625118687
125.53067363204926,113.24727000874316
128.67958747134512,113.32065206634111
135.78042040439246,113.75625505678973
142.35777176849174,114.168790398794
155.07939907111492,115.57444477210012
157.89821448727102,115.90650799951439
166.21810366573047,116.97139741038704
167.6308647111372,118.53715394916635
169.6012774063142,119.31831401743337
172.26353568462815,119.3872064768898
172.59465152848009,120.84014123409446
175.2985981617667,120.93276909349768
177.668745717708,122.98585284566812
171.47754399083334,124.81817765890864
169.57386099934794,126.94089609712906
168.07318363541293,129.3763126369351
161.02558257011265,131.7329617594851
164.55873903309245,135.9315565980775
160.97470508774265,137.9414649939111
161.32585336039867,138.78447990948789
163.3982009363493,138.37925561174615
166.90549137177356,140.6035383676243
164.0835794333102,142.12501634890182
168.2570917272506,144.2257896890375
165.93530173082357,144.6939990584886
163.23962362222142,144.70943740809867
158.56253254818847,144.5501183077327
163.4663246525452,144.93409747035656
163.86803715261192,143.62216351043955
163.13330055242136,142.19347005529553
161.2349690731079,140.71059313749967
155.19854880412734,139.09349248844944
153.3726181312511,137.12939051639407
152.39866349070059,134.66097567554854
155.05014950544307,132.3922913159266
153.5210215366107,129.99501272948712
144.77029598126387,127.77238195555411
137.9586963409297,125.43865303831963
133.7533489230566,123.59449500492391
133.29163534242707,120.93386828256072
121.09361254178947,119.31000707091613
117.15937223130616,118.0936488109805
108.09027228592544,116.01110371861108
106.38529789920071,114.21175431096968
